,STATION,NAME,DATE,Precipitation (inches),Snowfall (inches),Snow Depth (inches),Avg Hourly Temp (Fahrenheit),Highest Hourly Temp (Fahrenheit),Lowest Hourly Temp (Fahrenheit),Temperature at Observation (Fahrenheit),Year,Month,Day,Month & Day,Year & Month
20833,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-16,0.0,0.0,0.0,73.0,83.0,60.0,78.0,1998,5,16,05-16,1998-05
20834,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-17,0.0,0.0,0.0,78.0,87.0,59.0,76.0,1998,5,17,05-17,1998-05
20835,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-18,0.0,0.0,0.0,79.0,87.0,69.0,78.0,1998,5,18,05-18,1998-05
20836,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-19,0.0,0.0,0.0,86.0,96.0,75.0,83.0,1998,5,19,05-19,1998-05
20837,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-20,0.0,0.0,0.0,81.0,89.0,73.0,74.0,1998,5,20,05-20,1998-05
20838,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-21,0.05,0.0,0.0,74.0,77.0,67.0,69.0,1998,5,21,05-21,1998-05
20839,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-22,0.0,0.0,0.0,76.0,82.0,67.0,68.0,1998,5,22,05-22,1998-05
20840,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-23,0.0,0.0,0.0,77.0,87.0,65.0,65.0,1998,5,23,05-23,1998-05
20841,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-24,0.0,0.0,0.0,73.0,85.0,65.0,65.0,1998,5,24,05-24,1998-05
20842,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-25,0.0,0.0,0.0,73.0,83.0,62.0,62.0,1998,5,25,05-25,1998-05
20843,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-26,0.0,0.0,0.0,70.0,84.0,62.0,66.0,1998,5,26,05-26,1998-05
20844,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-27,0.0,0.0,0.0,75.0,86.0,62.0,75.0,1998,5,27,05-27,1998-05
20845,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-28,0.0,0.0,0.0,80.0,89.0,69.0,74.0,1998,5,28,05-28,1998-05
20846,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-29,0.0,0.0,0.0,79.0,90.0,66.0,72.0,1998,5,29,05-29,1998-05
20847,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-30,0.0,0.0,0.0,84.0,95.0,72.0,79.0,1998,5,30,05-30,1998-05
20848,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-05-31,0.0,0.0,0.0,78.0,87.0,63.0,65.0,1998,5,31,05-31,1998-05
20849,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-01,0.0,0.0,0.0,75.0,88.0,67.0,75.0,1998,6,1,06-01,1998-06
20850,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-02,0.0,0.0,0.0,78.0,90.0,68.0,72.0,1998,6,2,06-02,1998-06
20851,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-03,0.0,0.0,0.0,63.0,73.0,56.0,56.0,1998,6,3,06-03,1998-06
20852,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-04,0.0,0.0,0.0,56.0,62.0,49.0,56.0,1998,6,4,06-04,1998-06
20853,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-05,0.0,0.0,0.0,57.0,64.0,52.0,52.0,1998,6,5,06-05,1998-06
20854,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-06,0.0,0.0,0.0,61.0,73.0,49.0,63.0,1998,6,6,06-06,1998-06
20855,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-07,0.0,0.0,0.0,67.0,77.0,49.0,64.0,1998,6,7,06-07,1998-06
20856,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-08,1.8,0.0,0.0,64.0,66.0,58.0,65.0,1998,6,8,06-08,1998-06
20857,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-09,0.0,0.0,0.0,72.0,79.0,65.0,67.0,1998,6,9,06-09,1998-06
20858,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-10,0.54,0.0,0.0,73.0,82.0,63.0,69.0,1998,6,10,06-10,1998-06
20859,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-11,0.0,0.0,0.0,77.0,84.0,68.0,73.0,1998,6,11,06-11,1998-06
20860,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-12,0.0,0.0,0.0,75.0,86.0,65.0,70.0,1998,6,12,06-12,1998-06
20861,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-13,0.2,0.0,0.0,74.0,86.0,64.0,70.0,1998,6,13,06-13,1998-06
20862,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-14,0.3,0.0,0.0,72.0,78.0,64.0,64.0,1998,6,14,06-14,1998-06
20863,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-15,0.4,0.0,0.0,68.0,73.0,60.0,60.0,1998,6,15,06-15,1998-06
20864,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-16,0.0,0.0,0.0,71.0,83.0,60.0,72.0,1998,6,16,06-16,1998-06
20865,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-17,0.0,0.0,0.0,82.0,93.0,70.0,80.0,1998,6,17,06-17,1998-06
20866,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-18,0.45,0.0,0.0,79.0,88.0,69.0,73.0,1998,6,18,06-18,1998-06
20867,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-19,0.0,0.0,0.0,77.0,92.0,64.0,80.0,1998,6,19,06-19,1998-06
20868,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-20,0.55,0.0,0.0,76.0,83.0,66.0,70.0,1998,6,20,06-20,1998-06
20869,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-21,0.0,0.0,0.0,76.0,84.0,72.0,77.0,1998,6,21,06-21,1998-06
20870,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-22,0.85,0.0,0.0,77.0,85.0,66.0,76.0,1998,6,22,06-22,1998-06
20871,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-23,0.95,0.0,0.0,79.0,92.0,65.0,84.0,1998,6,23,06-23,1998-06
20872,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-24,0.0,0.0,0.0,86.0,94.0,78.0,85.0,1998,6,24,06-24,1998-06
20873,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-25,0.0,0.0,0.0,86.0,95.0,79.0,83.0,1998,6,25,06-25,1998-06
20874,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-26,0.0,0.0,0.0,86.0,94.0,78.0,81.0,1998,6,26,06-26,1998-06
20875,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-27,0.0,0.0,0.0,86.0,94.0,77.0,83.0,1998,6,27,06-27,1998-06
20876,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-28,0.3,0.0,0.0,86.0,94.0,76.0,87.0,1998,6,28,06-28,1998-06
20877,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-29,1.9,0.0,0.0,82.0,94.0,70.0,,1998,6,29,06-29,1998-06
20878,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-06-30,0.0,0.0,0.0,79.0,94.0,68.0,76.0,1998,6,30,06-30,1998-06
20879,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-01,0.0,0.0,0.0,77.0,88.0,71.0,76.0,1998,7,1,07-01,1998-07
20880,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-02,0.0,0.0,0.0,78.0,86.0,72.0,76.0,1998,7,2,07-02,1998-07
20881,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-03,0.0,0.0,0.0,83.0,85.0,71.0,71.0,1998,7,3,07-03,1998-07
20882,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-04,0.0,0.0,0.0,83.0,91.0,72.0,78.0,1998,7,4,07-04,1998-07
20883,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-05,0.0,0.0,0.0,85.0,93.0,74.0,81.0,1998,7,5,07-05,1998-07
20884,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-06,0.0,0.0,0.0,86.0,95.0,79.0,82.0,1998,7,6,07-06,1998-07
20885,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-07,0.2,0.0,0.0,84.0,95.0,76.0,81.0,1998,7,7,07-07,1998-07
20886,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-08,0.0,0.0,0.0,83.0,91.0,75.0,82.0,1998,7,8,07-08,1998-07
20887,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-09,0.0,0.0,0.0,84.0,89.0,79.0,81.0,1998,7,9,07-09,1998-07
20888,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-10,0.64,0.0,0.0,78.0,84.0,70.0,76.0,1998,7,10,07-10,1998-07
20889,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-11,0.0,0.0,0.0,80.0,84.0,73.0,76.0,1998,7,11,07-11,1998-07
20890,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-12,0.0,0.0,0.0,80.0,86.0,72.0,77.0,1998,7,12,07-12,1998-07
20891,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-13,0.0,0.0,0.0,82.0,90.0,72.0,79.0,1998,7,13,07-13,1998-07
20892,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-14,0.0,0.0,0.0,83.0,90.0,75.0,,1998,7,14,07-14,1998-07
20893,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-15,0.0,0.0,0.0,79.0,89.0,71.0,75.0,1998,7,15,07-15,1998-07
20894,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-16,0.0,0.0,0.0,82.0,93.0,71.0,78.0,1998,7,16,07-16,1998-07
20895,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-17,0.0,0.0,0.0,85.0,96.0,76.0,77.0,1998,7,17,07-17,1998-07
20896,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-18,0.0,0.0,0.0,88.0,100.0,82.0,78.0,1998,7,18,07-18,1998-07
20897,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-19,0.0,0.0,0.0,91.0,102.0,82.0,84.0,1998,7,19,07-19,1998-07
20898,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-20,0.0,0.0,0.0,92.0,101.0,74.0,76.0,1998,7,20,07-20,1998-07
20899,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-21,0.0,0.0,0.0,92.0,101.0,75.0,78.0,1998,7,21,07-21,1998-07
20900,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-22,0.0,0.0,0.0,82.0,102.0,74.0,76.0,1998,7,22,07-22,1998-07
20901,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-23,0.0,0.0,0.0,79.0,80.0,71.0,75.0,1998,7,23,07-23,1998-07
20902,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-24,0.0,0.0,0.0,72.0,75.0,66.0,69.0,1998,7,24,07-24,1998-07
20903,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-25,0.35,0.0,0.0,71.0,75.0,65.0,65.0,1998,7,25,07-25,1998-07
20904,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-26,1.51,0.0,0.0,70.0,75.0,65.0,65.0,1998,7,26,07-26,1998-07
20905,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-27,0.0,0.0,0.0,72.0,75.0,65.0,69.0,1998,7,27,07-27,1998-07
20906,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-28,0.0,0.0,0.0,77.0,88.0,69.0,80.0,1998,7,28,07-28,1998-07
20907,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-29,0.33,0.0,0.0,81.0,87.0,72.0,76.0,1998,7,29,07-29,1998-07
20908,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-30,0.0,0.0,0.0,73.0,76.0,68.0,68.0,1998,7,30,07-30,1998-07
20909,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-07-31,0.29,0.0,0.0,73.0,79.0,65.0,65.0,1998,7,31,07-31,1998-07
20910,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-01,0.2,0.0,0.0,75.0,81.0,64.0,68.0,1998,8,1,08-01,1998-08
20911,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-02,0.0,0.0,0.0,75.0,82.0,66.0,70.0,1998,8,2,08-02,1998-08
20912,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-03,0.0,0.0,0.0,80.0,86.0,72.0,74.0,1998,8,3,08-03,1998-08
20913,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-04,0.0,0.0,0.0,78.0,87.0,71.0,73.0,1998,8,4,08-04,1998-08
20914,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-05,0.0,0.0,0.0,76.0,79.0,71.0,72.0,1998,8,5,08-05,1998-08
20915,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-06,0.0,0.0,0.0,73.0,75.0,66.0,69.0,1998,8,6,08-06,1998-08
20916,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-07,0.0,0.0,0.0,74.0,79.0,68.0,68.0,1998,8,7,08-07,1998-08
20917,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-08,0.0,0.0,0.0,80.0,82.0,73.0,75.0,1998,8,8,08-08,1998-08
20918,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-09,0.0,0.0,0.0,83.0,91.0,71.0,73.0,1998,8,9,08-09,1998-08
20919,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-10,0.0,0.0,0.0,82.0,91.0,71.0,74.0,1998,8,10,08-10,1998-08
20920,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-11,0.0,0.0,0.0,78.0,92.0,70.0,72.0,1998,8,11,08-11,1998-08
20921,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-12,0.0,0.0,0.0,78.0,85.0,68.0,76.0,1998,8,12,08-12,1998-08
20922,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-13,0.0,0.0,0.0,77.0,81.0,68.0,69.0,1998,8,13,08-13,1998-08
20923,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-14,0.0,0.0,0.0,77.0,86.0,67.0,70.0,1998,8,14,08-14,1998-08
20924,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-15,0.0,0.0,0.0,80.0,87.0,75.0,71.0,1998,8,15,08-15,1998-08
20925,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-16,0.0,0.0,0.0,82.0,90.0,74.0,70.0,1998,8,16,08-16,1998-08
20926,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-17,0.0,0.0,0.0,86.0,96.0,78.0,78.0,1998,8,17,08-17,1998-08
20927,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-18,0.0,0.0,0.0,89.0,99.0,77.0,86.0,1998,8,18,08-18,1998-08
20928,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-19,0.0,0.0,0.0,87.0,96.0,78.0,83.0,1998,8,19,08-19,1998-08
20929,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-20,0.0,0.0,0.0,87.0,98.0,78.0,80.0,1998,8,20,08-20,1998-08
20930,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-21,0.0,0.0,0.0,83.0,94.0,73.0,80.0,1998,8,21,08-21,1998-08
20931,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-22,0.0,0.0,0.0,84.0,96.0,74.0,83.0,1998,8,22,08-22,1998-08
20932,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-23,0.0,0.0,0.0,88.0,97.0,78.0,85.0,1998,8,23,08-23,1998-08
20933,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-24,0.0,0.0,0.0,90.0,98.0,80.0,81.0,1998,8,24,08-24,1998-08
20934,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-25,0.0,0.0,0.0,83.0,89.0,76.0,76.0,1998,8,25,08-25,1998-08
20935,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-26,0.71,0.0,0.0,79.0,86.0,70.0,71.0,1998,8,26,08-26,1998-08
20936,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-27,1.1,0.0,0.0,84.0,94.0,70.0,72.0,1998,8,27,08-27,1998-08
20937,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-28,0.0,0.0,0.0,81.0,88.0,70.0,72.0,1998,8,28,08-28,1998-08
20938,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-29,0.0,0.0,0.0,81.0,90.0,72.0,74.0,1998,8,29,08-29,1998-08
20939,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-30,0.0,0.0,0.0,83.0,94.0,71.0,74.0,1998,8,30,08-30,1998-08
20940,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-08-31,0.0,0.0,0.0,82.0,91.0,69.0,69.0,1998,8,31,08-31,1998-08
20941,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-01,0.5,0.0,0.0,74.0,81.0,66.0,72.0,1998,9,1,09-01,1998-09
20942,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-02,0.0,0.0,0.0,78.0,88.0,67.0,78.0,1998,9,2,09-02,1998-09
20943,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-03,0.0,0.0,0.0,85.0,97.0,72.0,72.0,1998,9,3,09-03,1998-09
20944,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-04,0.0,0.0,0.0,82.0,89.0,71.0,77.0,1998,9,4,09-04,1998-09
20945,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-05,0.0,0.0,0.0,84.0,94.0,71.0,82.0,1998,9,5,09-05,1998-09
20946,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-06,0.0,0.0,0.0,90.0,98.0,63.0,63.0,1998,9,6,09-06,1998-09
20947,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-07,0.0,0.0,0.0,78.0,87.0,69.0,,1998,9,7,09-07,1998-09
20948,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-08,0.0,0.0,0.0,69.0,79.0,62.0,65.0,1998,9,8,09-08,1998-09
20949,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-09,0.0,0.0,0.0,69.0,78.0,58.0,67.0,1998,9,9,09-09,1998-09
20950,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-10,0.0,0.0,0.0,72.0,81.0,62.0,68.0,1998,9,10,09-10,1998-09
20951,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-11,0.0,0.0,0.0,77.0,91.0,61.0,75.0,1998,9,11,09-11,1998-09
20952,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-12,0.0,0.0,0.0,82.0,89.0,71.0,71.0,1998,9,12,09-12,1998-09
20953,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-13,2.0,0.0,0.0,75.0,89.0,68.0,69.0,1998,9,13,09-13,1998-09
20954,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-14,0.0,0.0,0.0,74.0,76.0,67.0,69.0,1998,9,14,09-14,1998-09
20955,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-15,0.0,0.0,0.0,77.0,84.0,66.0,71.0,1998,9,15,09-15,1998-09
20956,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-16,0.9,0.0,0.0,77.0,82.0,69.0,71.0,1998,9,16,09-16,1998-09
20957,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-17,0.0,0.0,0.0,76.0,80.0,68.0,69.0,1998,9,17,09-17,1998-09
20958,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-18,0.0,0.0,0.0,77.0,83.0,67.0,68.0,1998,9,18,09-18,1998-09
20959,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-19,0.0,0.0,0.0,81.0,88.0,67.0,74.0,1998,9,19,09-19,1998-09
20960,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-20,0.1,0.0,0.0,74.0,75.0,67.0,68.0,1998,9,20,09-20,1998-09
20961,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-21,0.2,0.0,0.0,65.0,69.0,57.0,58.0,1998,9,21,09-21,1998-09
20962,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-22,0.0,0.0,0.0,65.0,70.0,56.0,59.0,1998,9,22,09-22,1998-09
20963,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-23,0.0,0.0,0.0,55.0,75.0,54.0,72.0,1998,9,23,09-23,1998-09
20964,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-24,0.05,0.0,0.0,75.0,77.0,68.0,69.0,1998,9,24,09-24,1998-09
20965,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-25,0.0,0.0,0.0,80.0,82.0,69.0,69.0,1998,9,25,09-25,1998-09
20966,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-26,0.0,0.0,0.0,82.0,85.0,71.0,69.0,1998,9,26,09-26,1998-09
20967,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-27,0.04,0.0,0.0,76.0,89.0,62.0,67.0,1998,9,27,09-27,1998-09
20968,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-28,0.1,0.0,0.0,78.0,87.0,68.0,68.0,1998,9,28,09-28,1998-09
20969,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-29,0.0,0.0,0.0,76.0,85.0,67.0,73.0,1998,9,29,09-29,1998-09
20970,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-09-30,0.33,0.0,0.0,70.0,79.0,60.0,60.0,1998,9,30,09-30,1998-09
20971,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-01,0.02,0.0,0.0,58.0,64.0,52.0,53.0,1998,10,1,10-01,1998-10
20972,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-02,0.66,0.0,0.0,56.0,60.0,51.0,52.0,1998,10,2,10-02,1998-10
20973,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-03,0.0,0.0,0.0,57.0,59.0,54.0,53.0,1998,10,3,10-03,1998-10
20974,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-04,2.83,0.0,0.0,63.0,67.0,55.0,64.0,1998,10,4,10-04,1998-10
20975,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-05,0.0,0.0,0.0,61.0,67.0,53.0,56.0,1998,10,5,10-05,1998-10
20976,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-06,0.0,0.0,0.0,57.0,64.0,49.0,50.0,1998,10,6,10-06,1998-10
20977,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-07,0.0,0.0,0.0,56.0,64.0,46.0,50.0,1998,10,7,10-07,1998-10
20978,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-08,0.0,0.0,0.0,54.0,64.0,42.0,48.0,1998,10,8,10-08,1998-10
20979,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-09,0.0,0.0,0.0,58.0,67.0,42.0,51.0,1998,10,9,10-09,1998-10
20980,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-10,0.0,0.0,0.0,63.0,71.0,54.0,51.0,1998,10,10,10-10,1998-10
20981,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-11,0.0,0.0,0.0,65.0,73.0,53.0,53.0,1998,10,11,10-11,1998-10
20982,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-12,0.0,0.0,0.0,61.0,70.0,49.0,49.0,1998,10,12,10-12,1998-10
20983,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-13,0.0,0.0,0.0,59.0,72.0,47.0,57.0,1998,10,13,10-13,1998-10
20984,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-14,0.0,0.0,0.0,67.0,77.0,58.0,67.0,1998,10,14,10-14,1998-10
20985,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-15,0.0,0.0,0.0,74.0,79.0,65.0,66.0,1998,10,15,10-15,1998-10
20986,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-16,0.75,0.0,0.0,73.0,79.0,63.0,71.0,1998,10,16,10-16,1998-10
20987,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-17,0.55,0.0,0.0,66.0,75.0,49.0,49.0,1998,10,17,10-17,1998-10
20988,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-18,0.0,0.0,0.0,57.0,65.0,49.0,50.0,1998,10,18,10-18,1998-10
20989,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1998-10-19,0.0,0.0,0.0,59.0,70.0,46.0,52.0,1998,10,19,10-19,1998-10
